,category_round_id,round_name,score,ascents,athlete_id,rank,firstname,lastname,paraclimbing_sport_class,sport_class_status,country,federation_id,comp_name,starting_group,speed_elimination_stages
6952,5007,Semi-Final,30+,,1161,10,Mia,KRAMPL,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6953,5006,Qualification,31+_0_010.  |  31+_0_019. [16.60],,462,11,Manon,HILY,,,FRA,10,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6954,5007,Semi-Final,30+,,462,11,Manon,HILY,,,FRA,10,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6955,5006,Qualification,31+_0_010.  |  33+_0_012. [13.46],,1139,12,Tjasa,KALAN,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6956,5007,Semi-Final,29+,,1139,12,Tjasa,KALAN,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6957,5006,Qualification,28+_0_021.  |  33+_0_012. [16.96],,1239,13,Julia,FISER,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6958,5007,Semi-Final,28+,,1239,13,Julia,FISER,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6959,5006,Qualification,21+_0_036.  |  32 _0_016. [24.91],,1155,14,Lana,SKUSEK,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6960,5007,Semi-Final,28+,,1155,14,Lana,SKUSEK,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6961,5006,Qualification,31+_0_010.  |  29+_0_023. [18.65],,328,15,Heloïse,DOUMONT,,,BEL,9,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6962,5007,Semi-Final,28,,328,15,Heloïse,DOUMONT,,,BEL,9,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6963,5006,Qualification,34+_0_05.  |  29 _0_026. [11.83],,642,16,Molly,THOMPSON-SMITH,,,GBR,11,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6964,5007,Semi-Final,26+,,642,16,Molly,THOMPSON-SMITH,,,GBR,11,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6965,5006,Qualification,28+_0_021.  |  32+_0_014. [18.26],,455,17,Hélène,JANICOT,,,FRA,10,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6966,5007,Semi-Final,26,,455,17,Hélène,JANICOT,,,FRA,10,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6967,5006,Qualification,28+_0_021.  |  35+_0_07. [13.56],,3426,18,Anne-sophie,KOLLER,,,SUI,8,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6968,5007,Semi-Final,25+,,3426,18,Anne-sophie,KOLLER,,,SUI,8,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6969,5006,Qualification,30 _0_020.  |  29+_0_023. [21.91],,1130,19,Katja,DEBEVEC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6970,5007,Semi-Final,25+,,1130,19,Katja,DEBEVEC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6971,5006,Qualification,33+_0_06.  |  35 _0_010. [8.06],,1153,20,Vita,LUKAN,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6972,5007,Semi-Final,25,,1153,20,Vita,LUKAN,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6973,5006,Qualification,31+_0_010.  |  32+_0_014. [14.50],,2294,21,Miho,NONAKA,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6974,5007,Semi-Final,24+,,2294,21,Miho,NONAKA,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6975,5006,Qualification,31+_0_010.  |  29+_0_023. [18.65],,1369,22,Iva,ONDRA,,,CZE,17,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6976,5007,Semi-Final,24,,1369,22,Iva,ONDRA,,,CZE,17,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6977,5006,Qualification,28+_0_021.  |  32 _0_016. [19.77],,1486,23,Ievgeniia,KAZBEKOVA,,,UKR,18,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6978,5007,Semi-Final,19,,1486,23,Ievgeniia,KAZBEKOVA,,,UKR,18,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6979,5006,Qualification,32+_0_08.  |  25 _0_035. [17.49],,1160,24,Lucka,RAKOVEC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6980,5007,Semi-Final,18+,,1160,24,Lucka,RAKOVEC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6981,5006,Qualification,26+_0_027.  |  31 _0_020. [24.29],,535,25,Maëlys,AGRAPART,,,FRA,10,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6982,5007,Semi-Final,16+,,535,25,Maëlys,AGRAPART,,,FRA,10,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6983,5006,Qualification,32+_0_08.  |  27 _0_032. [16.62],,1210,26,Christine,SCHRANZ,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6984,5007,Semi-Final,11+,,1210,26,Christine,SCHRANZ,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6985,5006,Qualification,26+_0_027.  |  30+_0_021. [25.18],,2771,27,Vanda,MICHALKOVA,,,SVK,34,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6986,5006,Qualification,26+_0_027.  |  30+_0_021. [25.18],,2268,27,Aya,ONOE,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6987,5006,Qualification,28+_0_021.  |  26+_0_034. [27.96],,4301,29,Michelle,HULLIGER,,,SUI,8,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6988,5006,Qualification,27 _0_026.  |  27 _0_032. [29.07],,1148,30,Tjasa,SLEMENSEK,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6989,5006,Qualification,24+_0_033.  |  29 _0_026. [30.85],,1400,31,Eliska,ADAMOVSKA,,,CZE,17,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6990,5006,Qualification,24+_0_033.  |  29 _0_026. [30.85],,3060,31,Tina Johnsen,HAFSAAS,,,NOR,39,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6991,5006,Qualification,24+_0_033.  |  28 _0_031. [32.47],,2270,33,Yuki,HIROSHIGE,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6992,5006,Qualification,26+_0_027.  |  25 _0_035. [32.59],,1164,34,Urska,REPUSIC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6993,5006,Qualification,26+_0_027.  |  25 _0_035. [32.59],,3580,34,Nikki,VAN BERGEN,,,NED,50,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6994,5006,Qualification,20 _0_038.  |  29 _0_026. [32.62],,316,36,Chloe,CAULIER,,,BEL,9,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6995,5006,Qualification,26+_0_027.  |  23 _0_038. [33.48],,697,37,Joanna,NEAME,,,GBR,11,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6996,5006,Qualification,19+_0_039.  |  29 _0_026. [34.09],,977,38,Silvia,CASSOL,,,ITA,13,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6997,5006,Qualification,21+_0_036.  |  22 _0_039. [37.97],,1397,39,Lenka,SLEZAKOVA,,,CZE,17,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6998,5006,Qualification,19+_0_039.  |  22 _0_039. [40.49],,1412,40,Eliska,NOVOTNA,,,CZE,17,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
6999,5006,Qualification,19+_0_039.  |  19+_0_041. [41.75],,1577,41,Rebecca,FRANGOS,,,CAN,19,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
7000,5006,Qualification,19+_0_039.  |  19+_0_041. [41.75],,115,41,Mariia,MUSIENKO,,,RUS,7,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
7001,5006,Qualification,19+_0_039.  |  19+_0_041. [41.75],,1943,41,Emma,PALMER,,,USA,20,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
7002,5006,Qualification,19+_0_039.  |  18+_0_044. [42.73],,2018,44,Leonie,LOCHNER,,,GER,6,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
7003,5006,Qualification,17 _0_045.  |  17 _0_045. [45.00],,1391,45,Sabina,VECEROVA,,,CZE,17,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
7004,5006,Qualification,14+_0_046.  |  12+_0_046. [46.00],,3921,46,Antonia,VALENZUELA,,,CHI,58,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
7005,5006,Qualification,13+_0_047.  |  6 _0_047. [47.00],,2488,47,Lucinda Ann,TURNBULL,,,AUS,28,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,[]
7006,5549,Qualification,Top_0_01.  |  29+_0_05. [6.48],,2080,1,Chaehyun,SEO,,,KOR,21,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7007,5550,Semi-Final,38,,2080,1,Chaehyun,SEO,,,KOR,21,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7008,5551,Final,34.5+,,2080,1,Chaehyun,SEO,,,KOR,21,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7009,5549,Qualification,Top_0_01.  |  29+_0_05. [6.48],,1226,2,Jessica,PILZ,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7010,5550,Semi-Final,34+,,1226,2,Jessica,PILZ,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7011,5551,Final,34.5,,1226,2,Jessica,PILZ,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7012,5549,Qualification,36+_0_014.  |  29+_0_05. [9.33],,1160,3,Lucka,RAKOVEC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7013,5550,Semi-Final,38+,,1160,3,Lucka,RAKOVEC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7014,5551,Final,34+,,1160,3,Lucka,RAKOVEC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7015,5549,Qualification,Top_0_01.  |  35+_0_03. [4.58],,315,4,Anak,VERHOEVEN,,,BEL,9,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7016,5550,Semi-Final,34+,,315,4,Anak,VERHOEVEN,,,BEL,9,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7017,5551,Final,34+,,315,4,Anak,VERHOEVEN,,,BEL,9,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7018,5549,Qualification,Top_0_01.  |  Top_0_01. [2.65],,2380,5,Ai,MORI,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7019,5550,Semi-Final,38+,,2380,5,Ai,MORI,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7020,5551,Final,20+,,2380,5,Ai,MORI,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7021,5549,Qualification,Top_0_01.  |  27+_0_08. [8.37],,2369,6,Natsumi,HIRANO,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7022,5550,Semi-Final,37+,,2369,6,Natsumi,HIRANO,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7023,5551,Final,20+,,2369,6,Natsumi,HIRANO,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7024,5549,Qualification,Top_0_01.  |  32+_0_04. [5.29],,1161,7,Mia,KRAMPL,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7025,5550,Semi-Final,34+,,1161,7,Mia,KRAMPL,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7026,5551,Final,20+,,1161,7,Mia,KRAMPL,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7027,5549,Qualification,Top_0_01.  |  23 _0_019. [11.68],,2278,8,Mei,KOTAKE,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7028,5550,Semi-Final,34+,,2278,8,Mei,KOTAKE,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7029,5551,Final,20+,,2278,8,Mei,KOTAKE,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7030,5549,Qualification,Top_0_01.  |  21+_0_024. [13.36],,2035,9,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7031,5550,Semi-Final,34+,,2035,9,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7032,5549,Qualification,Top_0_01.  |  17 _0_029. [14.25],,1139,10,Tjasa,KALAN,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7033,5550,Semi-Final,34+,,1139,10,Tjasa,KALAN,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7034,5549,Qualification,30 _0_022.  |  23+_0_015. [19.27],,1155,11,Lana,SKUSEK,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7035,5550,Semi-Final,34+,,1155,11,Lana,SKUSEK,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7036,5549,Qualification,36+_0_014.  |  27+_0_08. [12.04],,928,12,Laura,ROGORA,,,ITA,13,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7037,5550,Semi-Final,30,,928,12,Laura,ROGORA,,,ITA,13,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7038,5549,Qualification,Top_0_01.  |  39+_0_02. [3.74],,1147,13,Janja,GARNBRET,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7039,5550,Semi-Final,27+,,1147,13,Janja,GARNBRET,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7040,5549,Qualification,29 _0_031.  |  27+_0_08. [17.61],,1750,14,Kyra,CONDIE,,,USA,20,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7041,5550,Semi-Final,25+,,1750,14,Kyra,CONDIE,,,USA,20,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7042,5549,Qualification,Top_0_01.  |  27+_0_08. [8.37],,1122,15,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7043,5550,Semi-Final,20+,,1122,15,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7044,5549,Qualification,Top_0_01.  |  19+_0_028. [14.00],,1812,16,Ashima,SHIRAISHI,,,USA,20,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7045,5550,Semi-Final,20+,,1812,16,Ashima,SHIRAISHI,,,USA,20,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7046,5549,Qualification,29+_0_024.  |  23+_0_015. [21.11],,530,17,Nolwenn,ARC,,,FRA,10,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7047,5550,Semi-Final,20+,,530,17,Nolwenn,ARC,,,FRA,10,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7048,5549,Qualification,29+_0_024.  |  23+_0_015. [21.11],,1239,17,Julia,FISER,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7049,5550,Semi-Final,20+,,1239,17,Julia,FISER,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7050,5549,Qualification,33+_0_017.  |  21+_0_024. [21.72],,3130,19,Katherine,CHOONG,,,SUI,8,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7051,5550,Semi-Final,20+,,3130,19,Katherine,CHOONG,,,SUI,8,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7052,5549,Qualification,34 _0_016.  |  13+_0_035. [23.83],,3465,20,Elnaz,REKABI,,,IRI,49,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7053,5550,Semi-Final,20+,,3465,20,Elnaz,REKABI,,,IRI,49,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7054,5549,Qualification,29+_0_024.  |  22+_0_021. [24.37],,469,21,Fanny,GIBERT,,,FRA,10,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7055,5550,Semi-Final,20+,,469,21,Fanny,GIBERT,,,FRA,10,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7056,5549,Qualification,29+_0_024.  |  26 _0_014. [19.44],,3426,22,Anne-sophie,KOLLER,,,SUI,8,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7057,5550,Semi-Final,20,,3426,22,Anne-sophie,KOLLER,,,SUI,8,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7058,5549,Qualification,29+_0_024.  |  26+_0_013. [18.73],,2357,23,Futaba,ITO,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7059,5550,Semi-Final,17+,,2357,23,Futaba,ITO,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7060,5549,Qualification,33+_0_017.  |  23+_0_015. [17.47],,2270,24,Yuki,HIROSHIGE,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7061,5550,Semi-Final,17,,2270,24,Yuki,HIROSHIGE,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7062,5549,Qualification,33+_0_017.  |  27+_0_08. [13.60],,328,25,Heloïse,DOUMONT,,,BEL,9,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7063,5550,Semi-Final,16+,,328,25,Heloïse,DOUMONT,,,BEL,9,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7064,5549,Qualification,Top_0_01.  |  8+_0_047. [18.33],,1526,26,Nika,POTAPOVA,,,UKR,18,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7065,5550,Semi-Final,13,,1526,26,Nika,POTAPOVA,,,UKR,18,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7066,5549,Qualification,29+_0_024.  |  22+_0_021. [24.37],,642,27,Molly,THOMPSON-SMITH,,,GBR,11,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7067,5550,Semi-Final,13,,642,27,Molly,THOMPSON-SMITH,,,GBR,11,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7068,5549,Qualification,31+_0_021.  |  15+_0_030. [25.31],,2771,28,Vanda,MICHALKOVA,,,SVK,34,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7069,5549,Qualification,29+_0_024.  |  21+_0_024. [26.24],,2386,29,Moriwaki,HONOKA,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7070,5549,Qualification,30 _0_022.  |  15 _0_032. [27.04],,4301,30,Michelle,HULLIGER,,,SUI,8,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7071,5549,Qualification,23+_0_036.  |  23 _0_019. [27.40],,1259,31,Eva Maria,HAMMELMÜLLER,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7072,5549,Qualification,28+_0_032.  |  21+_0_024. [28.57],,1270,32,Sandra,LETTNER,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7073,5549,Qualification,23+_0_036.  |  22+_0_021. [29.10],,147,33,Viktoriia,MESHKOVA,,,RUS,7,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7074,5549,Qualification,33+_0_017.  |  5+_0_051. [31.02],,3594,34,Lynn,VAN DER MEER,,,NED,50,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7075,5549,Qualification,26+_0_033.  |  15+_0_030. [31.73],,2047,35,Sol,SA,,,KOR,21,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7076,5549,Qualification,25+_0_034.  |  12+_0_038. [36.18],,1232,36,Hannah,SCHUBERT,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7077,5549,Qualification,23+_0_036.  |  13+_0_035. [36.97],,860,37,Claudia,GHISOLFI,,,ITA,13,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7078,5549,Qualification,23+_0_036.  |  12+_0_038. [38.50],,144,38,Elena,KRASOVSKAIA,,,RUS,7,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7079,5549,Qualification,19+_0_044.  |  14+_0_034. [39.33],,3354,39,Afra,HÖNIG,,,GER,6,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7080,5549,Qualification,18+_0_049.  |  15 _0_032. [40.11],,4755,40,Alex,JOHNSON,,,USA,20,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7081,5549,Qualification,23+_0_036.  |  11+_0_041. [40.45],,1438,41,Michaela,SMETANOVA,,,CZE,17,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7082,5549,Qualification,23+_0_036.  |  11+_0_041. [40.45],,1181,41,Lucija,TARKUS,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7083,5549,Qualification,24+_0_035.  |  8+_0_047. [40.99],,2070,43,Lan,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7084,5549,Qualification,23 _0_042.  |  11+_0_041. [42.25],,70,44,Anna,ZAIKINA,,,RUS,7,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7085,5549,Qualification,20+_0_043.  |  11+_0_041. [42.75],,693,45,Emily,PHILLIPS,,,GBR,11,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7086,5549,Qualification,19 _0_048.  |  12 _0_040. [43.82],,4328,46,Alma,BESTVATER,,,GER,6,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7087,5549,Qualification,11+_0_052.  |  13 _0_037. [43.86],,2139,47,Hung Ying,LEE,,,TPE,22,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7088,5549,Qualification,19+_0_044.  |  8+_0_047. [46.73],,1951,48,Maggie,HAMMER,,,USA,20,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7089,5549,Qualification,18+_0_049.  |  10+_0_045. [47.20],,931,49,Sara,MORANDINI,,,ITA,13,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7090,5549,Qualification,19+_0_044.  |  6+_0_050. [47.70],,11939,50,Estelle,PARK,,,USA,20,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7091,5549,Qualification,13+_0_051.  |  9+_0_046. [48.44],,2227,51,Wai-ping,YU,,,HKG,24,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7092,5549,Qualification,19+_0_044.  |  5+_0_051. [48.64],,11614,52,Bianca,DE MAGALHAES DE CASTRO,,,BRA,40,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7093,5549,Qualification,9 _0_053.  |  5+_0_051. [52.50],,2878,53,Aleksandra,KALUCKA,,,POL,36,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,[]
7094,1203,Qualification,Top_0_01.  |  Top_0_01. [8.75],,1219,1,Johanna,ERNST,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7095,1204,Semi-Final,Top,,1219,1,Johanna,ERNST,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7096,1205,Final,Top,,1219,1,Johanna,ERNST,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7097,1203,Qualification,Top_0_01.  |  Top_0_01. [8.75],,2035,2,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7098,1204,Semi-Final,Top,,2035,2,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7099,1205,Final,Top,,2035,2,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7100,1203,Qualification,Top_0_01.  |  Top_0_01. [8.75],,1121,3,Maja,STREMFELJ,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7101,1204,Semi-Final,Top,,1121,3,Maja,STREMFELJ,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7102,1205,Final,Top,,1121,3,Maja,STREMFELJ,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7103,1203,Qualification,42 _0_018.  |  Top_0_01. [12.37],,1207,4,Angela,EITER,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7104,1204,Semi-Final,56,,1207,4,Angela,EITER,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7105,1205,Final,51+,,1207,4,Angela,EITER,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7106,1203,Qualification,Top_0_01.  |  Top_0_01. [8.75],,445,5,Charlotte,DURIF,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7107,1204,Semi-Final,55+,,445,5,Charlotte,DURIF,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7108,1205,Final,51-,,445,5,Charlotte,DURIF,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7109,1203,Qualification,Top_0_01.  |  Top_0_01. [8.75],,438,6,Caroline,CIAVALDINI,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7110,1204,Semi-Final,54-,,438,6,Caroline,CIAVALDINI,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7111,1205,Final,50+,,438,6,Caroline,CIAVALDINI,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
