event_id,event_name,categories_list
372,UIAA Central-South American Youth - S. Antonio de los Altos (VEN) 2004,"[{'category': 'LEAD Juniors Male', 'results_url': '/api/v1/events/372/result/453'}, {'category': 'LEAD Youth A Male', 'results_url': '/api/v1/events/372/result/457'}, {'category': 'LEAD Youth B Male', 'results_url': '/api/v1/events/372/result/461'}, {'category': 'LEAD Juniors Female', 'results_url': '/api/v1/events/372/result/473'}, {'category': 'LEAD Youth A Female', 'results_url': '/api/v1/events/372/result/477'}, {'category': 'LEAD Youth B Female', 'results_url': '/api/v1/events/372/result/481'}]"
373,North American Championship - Mexico City (MEX) 2004 (Youth Bouldering),"[{'category': 'LEAD Juniors Male', 'results_url': '/api/v1/events/373/result/453'}, {'category': 'LEAD Youth A Male', 'results_url': '/api/v1/events/373/result/457'}, {'category': 'LEAD Youth B Male', 'results_url': '/api/v1/events/373/result/461'}, {'category': 'LEAD Juniors Female', 'results_url': '/api/v1/events/373/result/473'}, {'category': 'LEAD Youth A Female', 'results_url': '/api/v1/events/373/result/477'}, {'category': 'LEAD Youth B Female', 'results_url': '/api/v1/events/373/result/481'}]"
374,UIAA Nordic Championship Bouldering (NOR) 2004,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/374/result/355'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/374/result/375'}]"
375,Polish Youth Championship - Gdansk 2004,[]
376,Int. Event - Open Youth Marseille (FRA) 2004,"[{'category': 'LEAD Juniors Male', 'results_url': '/api/v1/events/376/result/397'}, {'category': 'LEAD Youth A Male', 'results_url': '/api/v1/events/376/result/401'}, {'category': 'LEAD Youth B Male', 'results_url': '/api/v1/events/376/result/405'}, {'category': 'LEAD Juniors Female', 'results_url': '/api/v1/events/376/result/417'}, {'category': 'LEAD Youth A Female', 'results_url': '/api/v1/events/376/result/421'}, {'category': 'LEAD Youth B Female', 'results_url': '/api/v1/events/376/result/425'}]"
377,Int. Event Melloblocco - Val di Mello (ITA) 2004,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/377/result/395'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/377/result/415'}]"
378,EYCD - European Youth Climbing Days Arco (ITA) 2004,[]
379,Spiderkids - Youth Color Climbing Festival Imst (AUT) 2004,[]
380,Int. Youth Event - Citta di Ravenna (ITA) 2004,[]
381,Int. Youth Event - Petzen Trophy Kärnten (AUT) 2004,[]
382,Int. Event - OutDoor Climbing Events 2004 - Friedrichshafen (GER) 2004,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/382/result/393'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/382/result/413'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/382/result/394'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/382/result/414'}]"
383,Spiderkids - Kids Climbing Competition of Aggtelek (HUN) 2004,[]
384,Int. Event - Grenoble (FRA) 2004,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/384/result/395'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/384/result/415'}]"
385,Int. Event - Rockmaster Arco (ITA) 2004,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/385/result/393'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/385/result/413'}, {'category': 'BOULDER Men', 'results_url': '/api/v1/events/385/result/395'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/385/result/415'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/385/result/394'}]"
386,Spiderkids - Int. Youth Climbing Competitions Darvas Cup (HUN) 2004,[]
387,Int. Event - Asia Cup Uttarkashi (IND) 2004,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/387/result/393'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/387/result/413'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/387/result/394'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/387/result/414'}]"
388,UIAA Worldcup (B) - Birmingham (GBR) 2005,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/388/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/388/result/7'}]"
389,UIAA Worldcup (B+S) - Moscow (RUS) 2005,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/389/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/389/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/389/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/389/result/6'}]"
390,UIAA Worldcup (S) - Moscow (RUS) 2005,"[{'category': 'SPEED Men', 'results_url': '/api/v1/events/390/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/390/result/6'}]"
391,UIAA Worldcup (L+S) - Veliko Tarnovo (BUL) 2005,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/391/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/391/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/391/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/391/result/6'}]"
392,UIAA Worldcup (L) - Puurs (BEL) 2005,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/392/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/392/result/5'}]"
393,UIAA Worldcup (L) - Imst (AUT) 2005,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/393/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/393/result/5'}]"
394,UIAA Worldcup (B) - Fiera di Primiero (ITA) 2005,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/394/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/394/result/7'}]"
395,UIAA Worldcup (L) - Zürich (SUI) 2005,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/395/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/395/result/5'}]"
396,UIAA World Championship - Munich (GER) 2005,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/396/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/396/result/5'}, {'category': 'BOULDER Men', 'results_url': '/api/v1/events/396/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/396/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/396/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/396/result/6'}]"
397,UIAA Worldcup (L+S) - Chamonix (FRA) 2005,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/397/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/397/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/397/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/397/result/6'}]"
398,UIAA Worldcup (S) - Daone (ITA) 2005,"[{'category': 'SPEED Men', 'results_url': '/api/v1/events/398/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/398/result/6'}]"
399,UIAA Worldcup (L) - Marbella (ESP) 2005,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/399/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/399/result/5'}]"
400,UIAA Worldcup (B) - Firminy (FRA) 2005,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/400/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/400/result/7'}]"
event_id,event_name,categories_list
401,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/401/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/401/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/401/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/401/result/6'}]"
402,UIAA Worldcup (L) - Valence (FRA) 2005,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/402/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/402/result/5'}]"
403,UIAA Worldcup (L) - Kranj (SLO) 2005,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/403/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/403/result/5'}]"
404,UIAA World Youth Championship - Bejing (CHN) 2005,"[{'category': 'SPEED Juniors Male', 'results_url': '/api/v1/events/404/result/10'}, {'category': 'SPEED Youth A Male', 'results_url': '/api/v1/events/404/result/14'}, {'category': 'SPEED Youth B Male', 'results_url': '/api/v1/events/404/result/18'}, {'category': 'SPEED Juniors Female', 'results_url': '/api/v1/events/404/result/26'}, {'category': 'SPEED Youth A Female', 'results_url': '/api/v1/events/404/result/30'}, {'category': 'SPEED Youth B Female', 'results_url': '/api/v1/events/404/result/34'}, {'category': 'LEAD Juniors Male', 'results_url': '/api/v1/events/404/result/9'}, {'category': 'LEAD Youth A Male', 'results_url': '/api/v1/events/404/result/13'}, {'category': 'LEAD Youth B Male', 'results_url': '/api/v1/events/404/result/17'}, {'category': 'LEAD Juniors Female', 'results_url': '/api/v1/events/404/result/25'}, {'category': 'LEAD Youth A Female', 'results_url': '/api/v1/events/404/result/29'}, {'category': 'LEAD Youth B Female', 'results_url': '/api/v1/events/404/result/33'}]"
405,UIAA Asian Championship - Iran 2005,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/405/result/185'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/405/result/189'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/405/result/186'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/405/result/190'}]"
406,Asian Youth Championships,"[{'category': 'SPEED Juniors Male', 'results_url': '/api/v1/events/406/result/194'}, {'category': 'SPEED Youth A Male', 'results_url': '/api/v1/events/406/result/198'}, {'category': 'SPEED Youth B Male', 'results_url': '/api/v1/events/406/result/202'}, {'category': 'SPEED Juniors Female', 'results_url': '/api/v1/events/406/result/210'}, {'category': 'SPEED Youth A Female', 'results_url': '/api/v1/events/406/result/214'}, {'category': 'SPEED Youth B Female', 'results_url': '/api/v1/events/406/result/218'}, {'category': 'LEAD Juniors Male', 'results_url': '/api/v1/events/406/result/193'}, {'category': 'LEAD Youth A Male', 'results_url': '/api/v1/events/406/result/197'}, {'category': 'LEAD Youth B Male', 'results_url': '/api/v1/events/406/result/201'}, {'category': 'LEAD Juniors Female', 'results_url': '/api/v1/events/406/result/209'}, {'category': 'LEAD Youth A Female', 'results_url': '/api/v1/events/406/result/213'}, {'category': 'LEAD Youth B Female', 'results_url': '/api/v1/events/406/result/217'}]"
407,European Youth Cup - Brno (CZE) 2005,"[{'category': 'LEAD Juniors Male', 'results_url': '/api/v1/events/407/result/233'}, {'category': 'LEAD Youth A Male', 'results_url': '/api/v1/events/407/result/237'}, {'category': 'LEAD Youth B Male', 'results_url': '/api/v1/events/407/result/241'}, {'category': 'LEAD Juniors Female', 'results_url': '/api/v1/events/407/result/249'}, {'category': 'LEAD Youth A Female', 'results_url': '/api/v1/events/407/result/253'}, {'category': 'LEAD Youth B Female', 'results_url': '/api/v1/events/407/result/257'}]"
408,European Youth Cup - Imst (AUT) 2005,"[{'category': 'LEAD Juniors Male', 'results_url': '/api/v1/events/408/result/233'}, {'category': 'LEAD Youth A Male', 'results_url': '/api/v1/events/408/result/237'}, {'category': 'LEAD Youth B Male', 'results_url': '/api/v1/events/408/result/241'}, {'category': 'LEAD Juniors Female', 'results_url': '/api/v1/events/408/result/249'}, {'category': 'LEAD Youth A Female', 'results_url': '/api/v1/events/408/result/253'}, {'category': 'LEAD Youth B Female', 'results_url': '/api/v1/events/408/result/257'}]"
409,European Youth Cup - Geneva (SUI) 2005,"[{'category': 'LEAD Juniors Male', 'results_url': '/api/v1/events/409/result/233'}, {'category': 'LEAD Youth A Male', 'results_url': '/api/v1/events/409/result/237'}, {'category': 'LEAD Youth B Male', 'results_url': '/api/v1/events/409/result/241'}, {'category': 'LEAD Juniors Female', 'results_url': '/api/v1/events/409/result/249'}, {'category': 'LEAD Youth A Female', 'results_url': '/api/v1/events/409/result/253'}, {'category': 'LEAD Youth B Female', 'results_url': '/api/v1/events/409/result/257'}]"
410,European Youth Cup - Penne (ITA) 2005,"[{'category': 'LEAD Juniors Male', 'results_url': '/api/v1/events/410/result/233'}, {'category': 'LEAD Youth A Male', 'results_url': '/api/v1/events/410/result/237'}, {'category': 'LEAD Youth B Male', 'results_url': '/api/v1/events/410/result/241'}, {'category': 'LEAD Juniors Female', 'results_url': '/api/v1/events/410/result/249'}, {'category': 'LEAD Youth A Female', 'results_url': '/api/v1/events/410/result/253'}, {'category': 'LEAD Youth B Female', 'results_url': '/api/v1/events/410/result/257'}]"
411,European Youth Cup - Kranj (SLO) 2005,"[{'category': 'LEAD Juniors Male', 'results_url': '/api/v1/events/411/result/233'}, {'category': 'LEAD Youth A Male', 'results_url': '/api/v1/events/411/result/237'}, {'category': 'LEAD Youth B Male', 'results_url': '/api/v1/events/411/result/241'}, {'category': 'LEAD Juniors Female', 'results_url': '/api/v1/events/411/result/249'}, {'category': 'LEAD Youth A Female', 'results_url': '/api/v1/events/411/result/253'}, {'category': 'LEAD Youth B Female', 'results_url': '/api/v1/events/411/result/257'}]"
412,International World Games (L+S) - Duisburg (GER) 2005,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/412/result/313'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/412/result/333'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/412/result/314'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/412/result/334'}]"
413,Int. Event - Open Youth Marseille (FRA) 2005,"[{'category': 'LEAD Juniors Male', 'results_url': '/api/v1/events/413/result/397'}, {'category': 'LEAD Youth A Male', 'results_url': '/api/v1/events/413/result/401'}, {'category': 'LEAD Youth B Male', 'results_url': '/api/v1/events/413/result/405'}, {'category': 'LEAD Juniors Female', 'results_url': '/api/v1/events/413/result/417'}, {'category': 'LEAD Youth A Female', 'results_url': '/api/v1/events/413/result/421'}, {'category': 'LEAD Youth B Female', 'results_url': '/api/v1/events/413/result/425'}]"
414,Int. Event (B) Mello Blocco - Val Masino (ITA) 2005,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/414/result/395'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/414/result/415'}]"
415,Spiderkids - Youth Color Climbing Festival Imst (AUT) 2005,[]
416,Int. Event (L+B+S) Rock Junior - Arco (ITA) 2005,[]
417,Int. Youth Event - Citta di Ravenna (ITA) 2005,"[{'category': 'LEAD Juniors Male', 'results_url': '/api/v1/events/417/result/397'}, {'category': 'LEAD Youth A Male', 'results_url': '/api/v1/events/417/result/401'}, {'category': 'LEAD Youth B Male', 'results_url': '/api/v1/events/417/result/405'}, {'category': 'LEAD Juniors Female', 'results_url': '/api/v1/events/417/result/417'}, {'category': 'LEAD Youth A Female', 'results_url': '/api/v1/events/417/result/421'}, {'category': 'LEAD Youth B Female', 'results_url': '/api/v1/events/417/result/425'}]"
418,Int. Event - EYOF Climbing Demonstration Ligano (ITA),[]
419,Int. Youth Event - Petzen Trophy Kärnten 2005,"[{'category': 'LEAD Juniors Male', 'results_url': '/api/v1/events/419/result/397'}, {'category': 'LEAD Youth A Male', 'results_url': '/api/v1/events/419/result/401'}, {'category': 'LEAD Youth B Male', 'results_url': '/api/v1/events/419/result/405'}, {'category': 'LEAD Juniors Female', 'results_url': '/api/v1/events/419/result/417'}, {'category': 'LEAD Youth A Female', 'results_url': '/api/v1/events/419/result/421'}, {'category': 'LEAD Youth B Female', 'results_url': '/api/v1/events/419/result/425'}]"
420,Int. Youth Event - EYOF - Lignano (ITA) 2005,[]
421,Int. Event (L) - Serre Chevalier (FRA) 2005,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/421/result/393'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/421/result/413'}]"
422,Int. Event (B) - L'Argentiere (FRA) 2005,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/422/result/395'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/422/result/415'}]"
423,Int. Event (L+B+S) ROCKMASTER - Arco (ITA) 2005,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/423/result/393'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/423/result/413'}, {'category': 'BOULDER Men', 'results_url': '/api/v1/events/423/result/395'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/423/result/415'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/423/result/394'}]"
424,Int. Event (L) - Lisbon (POR) 2005,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/424/result/393'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/424/result/413'}]"
425,UIAA Climbing Worldcup (B) - Birmingham (GBR) 2006,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/425/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/425/result/7'}]"
426,UIAA Climbing Worldcup (B+S) - Veliko Tarnovo (BUL) 2006,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/426/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/426/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/426/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/426/result/6'}]"
427,UIAA Climbing Worldcup (L) - Puurs (BEL) 2006,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/427/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/427/result/5'}]"
428,UIAA Climbing Worldcup (B) - Rovereto (ITA) 2006,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/428/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/428/result/7'}]"
429,UIAA Climbing Worldcup (L+S) - Dresden (GER) 2006,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/429/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/429/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/429/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/429/result/6'}]"
430,UIAA Climbing Worldcup (B) - Grindelwald (SUI) 2006,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/430/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/430/result/7'}]"
431,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/431/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/431/result/7'}]"
432,UIAA Climbing Worldcup (B) - Hall (AUT) 2006,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/432/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/432/result/7'}]"
433,UIAA Climbing Worldcup (L+S) - Chamonix (FRA) 2006,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/433/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/433/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/433/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/433/result/6'}]"
434,UIAA Climbing Worldcup (L) - Qinghai Province (CHN) 2006,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/434/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/434/result/5'}]"
435,UIAA Climbing Worldcup (S) - Val Daone (ITA) 2006,"[{'category': 'SPEED Men', 'results_url': '/api/v1/events/435/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/435/result/6'}]"
436,UIAA Climbing Worldcup (L+S) - Singapore (SIN) 2006,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/436/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/436/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/436/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/436/result/6'}]"
437,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/437/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/437/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/437/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/437/result/6'}]"
438,UIAA Climbing Worldcup (L) - Marbella (ESP) 2006,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/438/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/438/result/5'}]"
439,UIAA Climbing Worldcup (L+S) - Shanghai (CHN) 2006,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/439/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/439/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/439/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/439/result/6'}]"
440,UIAA Climbing Worldcup (B+S) - Moscow (RUS) 2006,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/440/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/440/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/440/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/440/result/6'}]"
441,UIAA Climbing Worldcup (L) - Penne (ITA) 2006,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/441/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/441/result/5'}]"
442,UIAA Worldcup (L) - Kranj (SLO) 2006,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/442/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/442/result/5'}]"
443,UIAA World Youth Championship - Imst (AUT) 2006,"[{'category': 'SPEED Juniors Male', 'results_url': '/api/v1/events/443/result/10'}, {'category': 'SPEED Youth A Male', 'results_url': '/api/v1/events/443/result/14'}, {'category': 'SPEED Youth B Male', 'results_url': '/api/v1/events/443/result/18'}, {'category': 'SPEED Juniors Female', 'results_url': '/api/v1/events/443/result/26'}, {'category': 'SPEED Youth A Female', 'results_url': '/api/v1/events/443/result/30'}, {'category': 'SPEED Youth B Female', 'results_url': '/api/v1/events/443/result/34'}, {'category': 'LEAD Juniors Male', 'results_url': '/api/v1/events/443/result/9'}, {'category': 'LEAD Youth A Male', 'results_url': '/api/v1/events/443/result/13'}, {'category': 'LEAD Youth B Male', 'results_url': '/api/v1/events/443/result/17'}, {'category': 'LEAD Juniors Female', 'results_url': '/api/v1/events/443/result/25'}, {'category': 'LEAD Youth A Female', 'results_url': '/api/v1/events/443/result/29'}, {'category': 'LEAD Youth B Female', 'results_url': '/api/v1/events/443/result/33'}]"
444, UIAA Asian Championships - Kaoshiung (TPE) 2006,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/444/result/185'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/444/result/189'}, {'category': 'BOULDER Men', 'results_url': '/api/v1/events/444/result/187'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/444/result/191'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/444/result/186'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/444/result/190'}, {'category': 'COMBINED Men', 'results_url': '/api/v1/events/444/result/188'}, {'category': 'COMBINED Women', 'results_url': '/api/v1/events/444/result/192'}]"
445,UIAA European Championship - Ekatarinburg (RUS) 2006,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/445/result/225'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/445/result/229'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/445/result/226'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/445/result/230'}, {'category': 'BOULDER Men', 'results_url': '/api/v1/events/445/result/227'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/445/result/231'}]"
446,European Youth Cup - Imst (AUT) 2006 after disqualification,"[{'category': 'LEAD Juniors Male', 'results_url': '/api/v1/events/446/result/233'}, {'category': 'LEAD Youth A Male', 'results_url': '/api/v1/events/446/result/237'}, {'category': 'LEAD Youth B Male', 'results_url': '/api/v1/events/446/result/241'}, {'category': 'LEAD Juniors Female', 'results_url': '/api/v1/events/446/result/249'}, {'category': 'LEAD Youth A Female', 'results_url': '/api/v1/events/446/result/253'}, {'category': 'LEAD Youth B Female', 'results_url': '/api/v1/events/446/result/257'}]"
447,European Youth Cup - Gdansk (POL) 2006,"[{'category': 'SPEED Juniors Male', 'results_url': '/api/v1/events/447/result/234'}, {'category': 'SPEED Youth A Male', 'results_url': '/api/v1/events/447/result/238'}, {'category': 'SPEED Youth B Male', 'results_url': '/api/v1/events/447/result/242'}, {'category': 'SPEED Juniors Female', 'results_url': '/api/v1/events/447/result/250'}, {'category': 'SPEED Youth A Female', 'results_url': '/api/v1/events/447/result/254'}, {'category': 'SPEED Youth B Female', 'results_url': '/api/v1/events/447/result/258'}, {'category': 'LEAD Juniors Male', 'results_url': '/api/v1/events/447/result/233'}, {'category': 'LEAD Youth A Male', 'results_url': '/api/v1/events/447/result/237'}, {'category': 'LEAD Youth B Male', 'results_url': '/api/v1/events/447/result/241'}, {'category': 'LEAD Juniors Female', 'results_url': '/api/v1/events/447/result/249'}, {'category': 'LEAD Youth A Female', 'results_url': '/api/v1/events/447/result/253'}, {'category': 'LEAD Youth B Female', 'results_url': '/api/v1/events/447/result/257'}]"
448,European Youth Cup - Velika Tarnovo (BUL) 2006,"[{'category': 'SPEED Juniors Male', 'results_url': '/api/v1/events/448/result/234'}, {'category': 'SPEED Youth A Male', 'results_url': '/api/v1/events/448/result/238'}, {'category': 'SPEED Youth B Male', 'results_url': '/api/v1/events/448/result/242'}, {'category': 'SPEED Juniors Female', 'results_url': '/api/v1/events/448/result/250'}, {'category': 'SPEED Youth A Female', 'results_url': '/api/v1/events/448/result/254'}, {'category': 'SPEED Youth B Female', 'results_url': '/api/v1/events/448/result/258'}, {'category': 'LEAD Juniors Male', 'results_url': '/api/v1/events/448/result/233'}, {'category': 'LEAD Youth A Male', 'results_url': '/api/v1/events/448/result/237'}, {'category': 'LEAD Youth B Male', 'results_url': '/api/v1/events/448/result/241'}, {'category': 'LEAD Juniors Female', 'results_url': '/api/v1/events/448/result/249'}, {'category': 'LEAD Youth A Female', 'results_url': '/api/v1/events/448/result/253'}, {'category': 'LEAD Youth B Female', 'results_url': '/api/v1/events/448/result/257'}]"
449,European Youth Cup - Annecy (FRA) 2006,"[{'category': 'LEAD Juniors Male', 'results_url': '/api/v1/events/449/result/233'}, {'category': 'LEAD Youth A Male', 'results_url': '/api/v1/events/449/result/237'}, {'category': 'LEAD Youth B Male', 'results_url': '/api/v1/events/449/result/241'}, {'category': 'LEAD Juniors Female', 'results_url': '/api/v1/events/449/result/249'}, {'category': 'LEAD Youth A Female', 'results_url': '/api/v1/events/449/result/253'}, {'category': 'LEAD Youth B Female', 'results_url': '/api/v1/events/449/result/257'}]"
450,European Youth Cup - Kranj (SLO) 2006,"[{'category': 'LEAD Juniors Male', 'results_url': '/api/v1/events/450/result/233'}, {'category': 'LEAD Youth A Male', 'results_url': '/api/v1/events/450/result/237'}, {'category': 'LEAD Youth B Male', 'results_url': '/api/v1/events/450/result/241'}, {'category': 'LEAD Juniors Female', 'results_url': '/api/v1/events/450/result/249'}, {'category': 'LEAD Youth A Female', 'results_url': '/api/v1/events/450/result/253'}, {'category': 'LEAD Youth B Female', 'results_url': '/api/v1/events/450/result/257'}]"
