,route_id,route_name,top,plus,rank,corrective_rank,score,category_round_id,round_name,athlete_id,firstname,lastname,country,federation_id,comp_name,starting_group,time_ms,modified,status
3016,,,,,33.0,,4+_0_033. [33.74],5020,Qualification,2857,Patrycja,CHUDZIAK,POL,36,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ",,,,
3017,,,,,34.0,,9 _0_033. [33.99],5020,Qualification,2847,Klaudia,BUCZEK,POL,36,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ",,,,
3018,,,,,35.0,,4 _0_034. [34.25],5020,Qualification,2855,Anna,BROZEK,POL,36,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018 ",,,,
3019,,,,,1.0,,Top_0_01.  |  Top_0_01. [5.00],1731,Qualification,1122,Mina,MARKOVIC,SLO,15,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3020,,,,,1.0,,Top,1732,Semi-Final,1122,Mina,MARKOVIC,SLO,15,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3021,,,,,1.0,,Top,1733,Final,1122,Mina,MARKOVIC,SLO,15,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3022,,,,,2.0,,Top_0_01.  |  39-_0_010. [7.25],1731,Qualification,2035,Jain,KIM,KOR,21,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3023,,,,,2.0,,Top,1732,Semi-Final,2035,Jain,KIM,KOR,21,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3024,,,,,2.0,,Top,1733,Final,2035,Jain,KIM,KOR,21,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3025,,,,,3.0,,Top_0_01.  |  Top_0_01. [5.00],1731,Qualification,1222,Katharina,POSCH,AUT,16,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3026,,,,,3.0,,42-,1732,Semi-Final,1222,Katharina,POSCH,AUT,16,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3027,,,,,3.0,,43+,1733,Final,1222,Katharina,POSCH,AUT,16,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3028,,,,,4.0,,Top_0_01.  |  Top_0_01. [5.00],1731,Qualification,1121,Maja,STREMFELJ,SLO,15,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3029,,,,,4.0,,44+,1732,Semi-Final,1121,Maja,STREMFELJ,SLO,15,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3030,,,,,4.0,,41-,1733,Final,1121,Maja,STREMFELJ,SLO,15,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3031,,,,,5.0,,Top_0_01.  |  Top_0_01. [5.00],1731,Qualification,2263,Momoka,ODA,JPN,25,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3032,,,,,5.0,,41+,1732,Semi-Final,2263,Momoka,ODA,JPN,25,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3033,,,,,5.0,,41-,1733,Final,2263,Momoka,ODA,JPN,25,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3034,,,,,6.0,,Top_0_01.  |  Top_0_01. [5.00],1731,Qualification,445,Charlotte,DURIF,FRA,10,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3035,,,,,6.0,,41-,1732,Semi-Final,445,Charlotte,DURIF,FRA,10,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3036,,,,,6.0,,40+,1733,Final,445,Charlotte,DURIF,FRA,10,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3037,,,,,7.0,,Top_0_01.  |  Top_0_01. [5.00],1731,Qualification,58,Yana,CHERESHNEVA,RUS,7,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3038,,,,,7.0,,41+,1732,Semi-Final,58,Yana,CHERESHNEVA,RUS,7,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3039,,,,,7.0,,40-,1733,Final,58,Yana,CHERESHNEVA,RUS,7,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3040,,,,,8.0,,45 _0_010.  |  39-_0_010. [10.50],1731,Qualification,1202,Barbara,BACHER,AUT,16,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3041,,,,,8.0,,41-,1732,Semi-Final,1202,Barbara,BACHER,AUT,16,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3042,,,,,8.0,,40-,1733,Final,1202,Barbara,BACHER,AUT,16,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3043,,,,,9.0,,Top_0_01.  |  Top_0_01. [5.00],1731,Qualification,438,Caroline,CIAVALDINI,FRA,10,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3044,,,,,9.0,,40+,1732,Semi-Final,438,Caroline,CIAVALDINI,FRA,10,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3045,,,,,9.0,,Top_0_01.  |  Top_0_01. [5.00],1731,Qualification,1210,Christine,SCHRANZ,AUT,16,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3046,,,,,9.0,,40+,1732,Semi-Final,1210,Christine,SCHRANZ,AUT,16,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3047,,,,,11.0,,45 _0_010.  |  Top_0_01. [7.25],1731,Qualification,2043,Seuran,HAN,KOR,21,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3048,,,,,11.0,,40+,1732,Semi-Final,2043,Seuran,HAN,KOR,21,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3049,,,,,12.0,,41-_0_013.  |  36-_0_012. [12.49],1731,Qualification,2933,Xuhua,PAN,CHN,37,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3050,,,,,12.0,,39,1732,Semi-Final,2933,Xuhua,PAN,CHN,37,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3051,,,,,13.0,,41 _0_012.  |  33 _0_013. [12.49],1731,Qualification,2936,Lamu,RENQING,CHN,37,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3052,,,,,13.0,,39-,1732,Semi-Final,2936,Lamu,RENQING,CHN,37,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3053,,,,,14.0,,36+_0_016.  |  32 _0_014. [14.97],1731,Qualification,2139,Hung Ying,LEE,TPE,22,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3054,,,,,14.0,,32,1732,Semi-Final,2139,Hung Ying,LEE,TPE,22,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3055,,,,,15.0,,33+_0_019.  |  26-_0_021. [20.21],1731,Qualification,6120,Uji Ayu,SUKMANDIRI,INA,45,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3056,,,,,15.0,,32-,1732,Semi-Final,6120,Uji Ayu,SUKMANDIRI,INA,45,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3057,,,,,16.0,,31 _0_022.  |  30 _0_020. [20.98],1731,Qualification,3357,Tamara,ULZHABAYEVA,KAZ,47,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3058,,,,,16.0,,32-,1732,Semi-Final,3357,Tamara,ULZHABAYEVA,KAZ,47,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3059,,,,,17.0,,36-_0_017.  |  32-_0_015. [16.23],1731,Qualification,2044,Hannarai,SONG,KOR,21,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3060,,,,,17.0,,30+,1732,Semi-Final,2044,Hannarai,SONG,KOR,21,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3061,,,,,18.0,,37-_0_015.  |  31 _0_017. [16.43],1731,Qualification,5691,Baco Achmad,WILDA,INA,45,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3062,,,,,18.0,,30,1732,Semi-Final,5691,Baco Achmad,WILDA,INA,45,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3063,,,,,19.0,,32-_0_020.  |  31 _0_017. [18.97],1731,Qualification,3272,Abdul Rochman,SYARIFAH,INA,45,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3064,,,,,19.0,,30,1732,Semi-Final,3272,Abdul Rochman,SYARIFAH,INA,45,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3065,,,,,20.0,,38-_0_014.  |  31 _0_017. [15.87],1731,Qualification,2141,Hsiu-ju,LIN,TPE,22,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3066,,,,,20.0,,30-,1732,Semi-Final,2141,Hsiu-ju,LIN,TPE,22,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3067,,,,,21.0,,31+_0_021.  |  32-_0_015. [18.04],1731,Qualification,2940,Wangmu,RENZENG,CHN,37,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3068,,,,,21.0,,30-,1732,Semi-Final,2940,Wangmu,RENZENG,CHN,37,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3069,,,,,22.0,,34 _0_018.  |  26-_0_021. [19.67],1731,Qualification,2935,Rong,JIANG,CHN,37,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3070,,,,,22.0,,27-,1732,Semi-Final,2935,Rong,JIANG,CHN,37,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3071,,,,,23.0,,24+_0_023.  |  24 _0_023. [23.00],1731,Qualification,4986,Wangmu,GESANG,CHN,37,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3072,,,,,23.0,,18,1732,Semi-Final,4986,Wangmu,GESANG,CHN,37,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",,,,
3073,,,,,1.0,,Top_0_01.  |  Top_0_01. [4.90],2143,Qualification,1219,Johanna,ERNST,AUT,16,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3074,,,,,1.0,,26,2144,Semi-Final,1219,Johanna,ERNST,AUT,16,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3075,,,,,1.0,,Top,2145,Final,1219,Johanna,ERNST,AUT,16,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3076,,,,,2.0,,Top_0_01.  |  Top_0_01. [4.90],2143,Qualification,1122,Mina,MARKOVIC,SLO,15,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3077,,,,,2.0,,26,2144,Semi-Final,1122,Mina,MARKOVIC,SLO,15,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3078,,,,,2.0,,Top,2145,Final,1122,Mina,MARKOVIC,SLO,15,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3079,,,,,3.0,,Top_0_01.  |  Top_0_01. [4.90],2143,Qualification,2035,Jain,KIM,KOR,21,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3080,,,,,3.0,,28+,2144,Semi-Final,2035,Jain,KIM,KOR,21,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3081,,,,,3.0,,42+,2145,Final,2035,Jain,KIM,KOR,21,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3082,,,,,4.0,,Top_0_01.  |  36 _0_09. [7.35],2143,Qualification,1224,Magdalena,RÖCK,AUT,16,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3083,,,,,4.0,,28+,2144,Semi-Final,1224,Magdalena,RÖCK,AUT,16,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3084,,,,,4.0,,32.5+,2145,Final,1224,Magdalena,RÖCK,AUT,16,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3085,,,,,5.0,,Top_0_01.  |  Top_0_01. [4.90],2143,Qualification,455,Hélène,JANICOT,FRA,10,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3086,,,,,5.0,,27+,2144,Semi-Final,455,Hélène,JANICOT,FRA,10,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3087,,,,,5.0,,32.5+,2145,Final,455,Hélène,JANICOT,FRA,10,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3088,,,,,6.0,,Top_0_01.  |  Top_0_01. [4.90],2143,Qualification,1222,Katharina,POSCH,AUT,16,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3089,,,,,6.0,,26,2144,Semi-Final,1222,Katharina,POSCH,AUT,16,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3090,,,,,6.0,,32.5+,2145,Final,1222,Katharina,POSCH,AUT,16,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3091,,,,,7.0,,Top_0_01.  |  Top_0_01. [4.90],2143,Qualification,445,Charlotte,DURIF,FRA,10,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3092,,,,,7.0,,26,2144,Semi-Final,445,Charlotte,DURIF,FRA,10,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3093,,,,,7.0,,32.5+,2145,Final,445,Charlotte,DURIF,FRA,10,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3094,,,,,8.0,,Top_0_01.  |  36+_0_08. [6.93],2143,Qualification,49,Evgeniia,MALAMID,RUS,7,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3095,,,,,8.0,,26+,2144,Semi-Final,49,Evgeniia,MALAMID,RUS,7,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3096,,,,,8.0,,26+,2145,Final,49,Evgeniia,MALAMID,RUS,7,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3097,,,,,9.0,,Top_0_01.  |  Top_0_01. [4.90],2143,Qualification,68,Dinara,FAKHRITDINOVA,RUS,7,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3098,,,,,9.0,,27,2144,Semi-Final,68,Dinara,FAKHRITDINOVA,RUS,7,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3099,,,,,9.0,,10,2145,Final,68,Dinara,FAKHRITDINOVA,RUS,7,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3100,,,,,10.0,,31+_0_012.  |  35+_0_010. [10.95],2143,Qualification,848,Jenny,LAVARDA,ITA,13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3101,,,,,10.0,,26,2144,Semi-Final,848,Jenny,LAVARDA,ITA,13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3102,,,,,11.0,,Top_0_01.  |  28+_0_013. [9.17],2143,Qualification,1202,Barbara,BACHER,AUT,16,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3103,,,,,11.0,,25.5+,2144,Semi-Final,1202,Barbara,BACHER,AUT,16,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3104,,,,,12.0,,Top_0_01.  |  28+_0_013. [9.17],2143,Qualification,2043,Seuran,HAN,KOR,21,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3105,,,,,12.0,,25.5,2144,Semi-Final,2043,Seuran,HAN,KOR,21,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3106,,,,,13.0,,22+_0_015.  |  23+_0_017. [16.49],2143,Qualification,6211,Anastasiia,SAMOILINA,RUS,7,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3107,,,,,13.0,,25+,2144,Semi-Final,6211,Anastasiia,SAMOILINA,RUS,7,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3108,,,,,14.0,,24+_0_014.  |  33 _0_011. [12.41],2143,Qualification,2936,Lamu,RENQING,CHN,37,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3109,,,,,14.0,,23+,2144,Semi-Final,2936,Lamu,RENQING,CHN,37,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3110,,,,,15.0,,22+_0_015.  |  26+_0_016. [16.00],2143,Qualification,1121,Maja,STREMFELJ,SLO,15,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3111,,,,,15.0,,23+,2144,Semi-Final,1121,Maja,STREMFELJ,SLO,15,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3112,,,,,16.0,,26 _0_013.  |  32 _0_012. [12.49],2143,Qualification,2933,Xuhua,PAN,CHN,37,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3113,,,,,16.0,,20+,2144,Semi-Final,2933,Xuhua,PAN,CHN,37,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3114,,,,,17.0,,22 _0_018.  |  28+_0_013. [15.87],2143,Qualification,2141,Hsiu-ju,LIN,TPE,22,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3115,,,,,17.0,,17+,2144,Semi-Final,2141,Hsiu-ju,LIN,TPE,22,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3116,,,,,18.0,,19+_0_020.  |  23 _0_018. [19.24],2143,Qualification,2940,Wangmu,RENZENG,CHN,37,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3117,,,,,18.0,,17+,2144,Semi-Final,2940,Wangmu,RENZENG,CHN,37,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3118,,,,,19.0,,21+_0_019.  |  23 _0_018. [18.75],2143,Qualification,2935,Rong,JIANG,CHN,37,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3119,,,,,19.0,,16,2144,Semi-Final,2935,Rong,JIANG,CHN,37,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3120,,,,,20.0,,22+_0_015.  |  21+_0_020. [17.89],2143,Qualification,2139,Hung Ying,LEE,TPE,22,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3121,,,,,20.0,,7,2144,Semi-Final,2139,Hung Ying,LEE,TPE,22,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",,,,
3122,,,,,1.0,,Top_0_01.  |  53 _0_01. [1.00],3846,Qualification,1147,Janja,GARNBRET,SLO,15,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3123,,,,,1.0,,36+,3847,Semi-Final,1147,Janja,GARNBRET,SLO,15,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3124,,,,,1.0,,Top,3848,Final,1147,Janja,GARNBRET,SLO,15,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3125,,,,,2.0,,43+_0_02.  |  52+_0_02. [2.24],3846,Qualification,315,Anak,VERHOEVEN,BEL,9,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3126,,,,,2.0,,33+,3847,Semi-Final,315,Anak,VERHOEVEN,BEL,9,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3127,,,,,2.0,,Top,3848,Final,315,Anak,VERHOEVEN,BEL,9,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3128,,,,,3.0,,43+_0_02.  |  47 _0_03. [2.74],3846,Qualification,2035,Jain,KIM,KOR,21,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3129,,,,,3.0,,35+,3847,Semi-Final,2035,Jain,KIM,KOR,21,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3130,,,,,3.0,,48+,3848,Final,2035,Jain,KIM,KOR,21,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3131,,,,,4.0,,28+_0_011.  |  43 _0_05. [7.75],3846,Qualification,1224,Magdalena,RÖCK,AUT,16,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3132,,,,,4.0,,34+,3847,Semi-Final,1224,Magdalena,RÖCK,AUT,16,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3133,,,,,4.0,,43+,3848,Final,1224,Magdalena,RÖCK,AUT,16,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3134,,,,,5.0,,32+_0_08.  |  28+_0_09. [9.38],3846,Qualification,2251,Yuka,KOBAYASHI,JPN,25,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3135,,,,,5.0,,30+,3847,Semi-Final,2251,Yuka,KOBAYASHI,JPN,25,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3136,,,,,5.0,,33+,3848,Final,2251,Yuka,KOBAYASHI,JPN,25,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3137,,,,,6.0,,26+_0_016.  |  24+_0_016. [17.66],3846,Qualification,1122,Mina,MARKOVIC,SLO,15,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3138,,,,,6.0,,30+,3847,Semi-Final,1122,Mina,MARKOVIC,SLO,15,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3139,,,,,6.0,,33+,3848,Final,1122,Mina,MARKOVIC,SLO,15,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3140,,,,,7.0,,24 _0_029.  |  32+_0_07. [14.37],3846,Qualification,3426,Anne-sophie,KOLLER,SUI,8,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3141,,,,,7.0,,30+,3847,Semi-Final,3426,Anne-sophie,KOLLER,SUI,8,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3142,,,,,7.0,,27+,3848,Final,3426,Anne-sophie,KOLLER,SUI,8,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3143,,,,,8.0,,30 _0_010.  |  23+_0_018. [14.66],3846,Qualification,445,Charlotte,DURIF,FRA,10,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3144,,,,,8.0,,30+,3847,Semi-Final,445,Charlotte,DURIF,FRA,10,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3145,,,,,8.0,,21+,3848,Final,445,Charlotte,DURIF,FRA,10,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3146,,,,,9.0,,26+_0_016.  |  24 _0_017. [18.21],3846,Qualification,1232,Hannah,SCHUBERT,AUT,16,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3147,,,,,9.0,,30+,3847,Semi-Final,1232,Hannah,SCHUBERT,AUT,16,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3148,,,,,10.0,,10 _0_044.  |  45+_0_04. [13.27],3846,Qualification,456,Mathilde,BECERRA,FRA,10,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3149,,,,,10.0,,30,3847,Semi-Final,456,Mathilde,BECERRA,FRA,10,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3150,,,,,11.0,,26+_0_016.  |  28+_0_09. [14.65],3846,Qualification,466,Julia,CHANOURDIE,FRA,10,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3151,,,,,11.0,,30,3847,Semi-Final,466,Julia,CHANOURDIE,FRA,10,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3152,,,,,12.0,,28+_0_011.  |  28+_0_09. [11.49],3846,Qualification,1210,Christine,SCHRANZ,AUT,16,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3153,,,,,12.0,,27,3847,Semi-Final,1210,Christine,SCHRANZ,AUT,16,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3154,,,,,13.0,,24+_0_025.  |  23+_0_018. [23.87],3846,Qualification,485,Solène,AMOROS,FRA,10,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3155,,,,,13.0,,21+,3847,Semi-Final,485,Solène,AMOROS,FRA,10,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3156,,,,,14.0,,34+_0_06.  |  32 _0_08. [6.93],3846,Qualification,455,Hélène,JANICOT,FRA,10,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3157,,,,,14.0,,16+,3847,Semi-Final,455,Hélène,JANICOT,FRA,10,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3158,,,,,15.0,,38+_0_05.  |  23+_0_018. [10.37],3846,Qualification,1226,Jessica,PILZ,AUT,16,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3159,,,,,15.0,,16,3847,Semi-Final,1226,Jessica,PILZ,AUT,16,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3160,,,,,16.0,,26+_0_016.  |  27+_0_014. [16.52],3846,Qualification,68,Dinara,FAKHRITDINOVA,RUS,7,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3161,,,,,16.0,,16,3847,Semi-Final,68,Dinara,FAKHRITDINOVA,RUS,7,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3162,,,,,17.0,,28+_0_011.  |  28+_0_09. [11.49],3846,Qualification,1222,Katharina,POSCH,AUT,16,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3163,,,,,17.0,,15+,3847,Semi-Final,1222,Katharina,POSCH,AUT,16,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3164,,,,,18.0,,30+_0_09.  |  21+_0_029. [16.70],3846,Qualification,891,Asja,GOLLO,ITA,13,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3165,,,,,18.0,,14+,3847,Semi-Final,891,Asja,GOLLO,ITA,13,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3166,,,,,19.0,,34 _0_07.  |  28+_0_09. [8.77],3846,Qualification,1724,Delaney,MILLER,USA,20,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3167,,,,,19.0,,14,3847,Semi-Final,1724,Delaney,MILLER,USA,20,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3168,,,,,20.0,,27+_0_014.  |  22+_0_026. [19.44],3846,Qualification,1486,Ievgeniia,KAZBEKOVA,UKR,18,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3169,,,,,20.0,,12+,3847,Semi-Final,1486,Ievgeniia,KAZBEKOVA,UKR,18,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3170,,,,,21.0,,23+_0_031.  |  23+_0_018. [26.64],3846,Qualification,1202,Barbara,BACHER,AUT,16,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3171,,,,,21.0,,12+,3847,Semi-Final,1202,Barbara,BACHER,AUT,16,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
3172,,,,,22.0,,27 _0_015.  |  18+_0_036. [24.34],3846,Qualification,1133,Rebeka,KAMIN,SLO,15,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",,,,
