1119,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/1119/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/1119/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/1119/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/1119/result/6'}]"
621,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/621/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/621/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/621/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/621/result/6'}]"
945,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/945/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/945/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/945/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/945/result/6'}]"
1118,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/1118/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/1118/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/1118/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/1118/result/6'}]"
1163,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/1163/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/1163/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/1163/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/1163/result/6'}]"
1124,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/1124/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/1124/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/1124/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/1124/result/6'}]"
618,"IFSC Climbing Worldcup (L, S) - Xining (CHN) 2010","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/618/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/618/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/618/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/618/result/6'}]"
993,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/993/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/993/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/993/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/993/result/6'}]"
1056,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018 ","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/1056/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/1056/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/1056/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/1056/result/6'}]"
615,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2010","[{'category': 'LEAD Men', 'results_url': '/api/v1/events/615/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/615/result/5'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/615/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/615/result/6'}]"
